display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,wages
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311221,Wet Corn Milling and Starch Manufacturing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311221,Wet Corn Milling and Starch Manufacturing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311224,Soybean and Other Oilseed Processing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311224,Soybean and Other Oilseed Processing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311224,Soybean and Other Oilseed Processing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311224,Soybean and Other Oilseed Processing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311224,Soybean and Other Oilseed Processing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311225,Fats and Oils Refining and Blending,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311225,Fats and Oils Refining and Blending,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311225,Fats and Oils Refining and Blending,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311225,Fats and Oils Refining and Blending,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,33140,Michigan City-La Porte MSA,311225,Fats and Oils Refining and Blending,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311221,Wet Corn Milling and Starch Manufacturing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311221,Wet Corn Milling and Starch Manufacturing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311221,Wet Corn Milling and Starch Manufacturing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311221,Wet Corn Milling and Starch Manufacturing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311221,Wet Corn Milling and Starch Manufacturing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311224,Soybean and Other Oilseed Processing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311224,Soybean and Other Oilseed Processing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311224,Soybean and Other Oilseed Processing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311224,Soybean and Other Oilseed Processing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311224,Soybean and Other Oilseed Processing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311225,Fats and Oils Refining and Blending,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311225,Fats and Oils Refining and Blending,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311225,Fats and Oils Refining and Blending,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311225,Fats and Oils Refining and Blending,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,34620,Muncie MSA,311225,Fats and Oils Refining and Blending,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311221,Wet Corn Milling and Starch Manufacturing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311221,Wet Corn Milling and Starch Manufacturing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311221,Wet Corn Milling and Starch Manufacturing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311221,Wet Corn Milling and Starch Manufacturing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311221,Wet Corn Milling and Starch Manufacturing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311224,Soybean and Other Oilseed Processing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311224,Soybean and Other Oilseed Processing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311224,Soybean and Other Oilseed Processing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311224,Soybean and Other Oilseed Processing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311224,Soybean and Other Oilseed Processing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311225,Fats and Oils Refining and Blending,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311225,Fats and Oils Refining and Blending,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311225,Fats and Oils Refining and Blending,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311225,Fats and Oils Refining and Blending,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,43780,South Bend-Mishawaka MSA,311225,Fats and Oils Refining and Blending,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311221,Wet Corn Milling and Starch Manufacturing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311221,Wet Corn Milling and Starch Manufacturing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311221,Wet Corn Milling and Starch Manufacturing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311221,Wet Corn Milling and Starch Manufacturing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311221,Wet Corn Milling and Starch Manufacturing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311224,Soybean and Other Oilseed Processing,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311224,Soybean and Other Oilseed Processing,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311224,Soybean and Other Oilseed Processing,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311224,Soybean and Other Oilseed Processing,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311224,Soybean and Other Oilseed Processing,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311225,Fats and Oils Refining and Blending,2019,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311225,Fats and Oils Refining and Blending,2020,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311225,Fats and Oils Refining and Blending,2021,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311225,Fats and Oils Refining and Blending,2022,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,00,000,45460,Terre Haute MSA,311225,Fats and Oils Refining and Blending,2023,2.0,0.0
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311221,Wet Corn Milling and Starch Manufacturing,2019,2.0,106981.125101
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311221,Wet Corn Milling and Starch Manufacturing,2020,2.0,110996.787442
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311221,Wet Corn Milling and Starch Manufacturing,2021,2.0,111050.61139
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311221,Wet Corn Milling and Starch Manufacturing,2022,2.0,116764.048333
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311221,Wet Corn Milling and Starch Manufacturing,2023,2.0,125698.830281
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311224,Soybean and Other Oilseed Processing,2019,2.0,85344.4277931
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311224,Soybean and Other Oilseed Processing,2020,2.0,91595.5851606
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311224,Soybean and Other Oilseed Processing,2021,2.0,98472.8546017
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311224,Soybean and Other Oilseed Processing,2022,2.0,99370.838019
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311224,Soybean and Other Oilseed Processing,2023,2.0,115830.053417
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311225,Fats and Oils Refining and Blending,2019,2.0,80776.852178
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311225,Fats and Oils Refining and Blending,2020,2.0,88363.853369
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311225,Fats and Oils Refining and Blending,2021,2.0,87672.1057004
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311225,Fats and Oils Refining and Blending,2022,2.0,93467.7787148
3,1,"Agricultural Production, Distribution and Processing",31122,Starch and Vegetable Fats and Oils Manufacturing,18,000,00000,Indiana,311225,Fats and Oils Refining and Blending,2023,2.0,94670.1310097
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,0,000,00000,United States,321113,Sawmills,2019,3.0,60151.1266561
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,0,000,00000,United States,321113,Sawmills,2020,3.0,63945.2161028
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,0,000,00000,United States,321113,Sawmills,2021,3.0,69743.9981389
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,0,000,00000,United States,321113,Sawmills,2022,3.0,74034.752515
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,0,000,00000,United States,321113,Sawmills,2023,3.0,74658.1419558
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,14020,Bloomington MSA,321113,Sawmills,2019,3.0,49292.201454
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,14020,Bloomington MSA,321113,Sawmills,2020,3.0,56615.1527261
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,14020,Bloomington MSA,321113,Sawmills,2021,3.0,56203.5112861
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,14020,Bloomington MSA,321113,Sawmills,2022,3.0,62056.6714305
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,14020,Bloomington MSA,321113,Sawmills,2023,3.0,58101.9488401
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,16980,Chicago-Naperville-Elgin MSA,321113,Sawmills,2019,3.0,63356.6552836
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,16980,Chicago-Naperville-Elgin MSA,321113,Sawmills,2020,3.0,54164.6990753
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,16980,Chicago-Naperville-Elgin MSA,321113,Sawmills,2021,3.0,82808.5644915
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,16980,Chicago-Naperville-Elgin MSA,321113,Sawmills,2022,3.0,64391.178828
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,16980,Chicago-Naperville-Elgin MSA,321113,Sawmills,2023,3.0,61532.4276396
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,17140,Cincinnati MSA,321113,Sawmills,2019,3.0,42302.0492839
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,17140,Cincinnati MSA,321113,Sawmills,2020,3.0,46568.4664686
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,17140,Cincinnati MSA,321113,Sawmills,2021,3.0,55630.9731069
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,17140,Cincinnati MSA,321113,Sawmills,2022,3.0,74477.0869037
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,17140,Cincinnati MSA,321113,Sawmills,2023,3.0,76978.1380865
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,18020,Columbus MSA,321113,Sawmills,2019,3.0,71947.2787954
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,18020,Columbus MSA,321113,Sawmills,2020,3.0,66724.3144957
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,18020,Columbus MSA,321113,Sawmills,2021,3.0,93529.050475
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,18020,Columbus MSA,321113,Sawmills,2022,3.0,102997.971677
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,18020,Columbus MSA,321113,Sawmills,2023,3.0,99665.9145051
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21140,Elkhart-Goshen MSA,321113,Sawmills,2019,3.0,44608.3620553
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21140,Elkhart-Goshen MSA,321113,Sawmills,2020,3.0,53208.7467466
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21140,Elkhart-Goshen MSA,321113,Sawmills,2021,3.0,64203.7065086
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21140,Elkhart-Goshen MSA,321113,Sawmills,2022,3.0,64249.0292876
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21140,Elkhart-Goshen MSA,321113,Sawmills,2023,3.0,65268.6576964
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21780,Evansville MSA,321113,Sawmills,2019,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21780,Evansville MSA,321113,Sawmills,2020,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21780,Evansville MSA,321113,Sawmills,2021,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21780,Evansville MSA,321113,Sawmills,2022,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,21780,Evansville MSA,321113,Sawmills,2023,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,23060,Fort Wayne MSA,321113,Sawmills,2019,3.0,39993.5202008
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,23060,Fort Wayne MSA,321113,Sawmills,2020,3.0,44550.9016162
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,23060,Fort Wayne MSA,321113,Sawmills,2021,3.0,52514.062531
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,23060,Fort Wayne MSA,321113,Sawmills,2022,3.0,60016.683583
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,23060,Fort Wayne MSA,321113,Sawmills,2023,3.0,61441.417385
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,26900,Indianapolis-Carmel-Greenwood MSA,321113,Sawmills,2019,3.0,48945.6042697
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,26900,Indianapolis-Carmel-Greenwood MSA,321113,Sawmills,2020,3.0,51433.9293928
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,26900,Indianapolis-Carmel-Greenwood MSA,321113,Sawmills,2021,3.0,59332.5604547
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,26900,Indianapolis-Carmel-Greenwood MSA,321113,Sawmills,2022,3.0,58408.5103385
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,26900,Indianapolis-Carmel-Greenwood MSA,321113,Sawmills,2023,3.0,61042.9987384
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29020,Kokomo MSA,321113,Sawmills,2019,3.0,50437.0685714
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29020,Kokomo MSA,321113,Sawmills,2020,3.0,36134.6154294
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29020,Kokomo MSA,321113,Sawmills,2021,3.0,45565.4144247
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29020,Kokomo MSA,321113,Sawmills,2022,3.0,57634.3325937
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29020,Kokomo MSA,321113,Sawmills,2023,3.0,78728.0438189
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29200,Lafayette-West Lafayette MSA,321113,Sawmills,2019,3.0,41524.2339713
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29200,Lafayette-West Lafayette MSA,321113,Sawmills,2020,3.0,54602.0933492
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29200,Lafayette-West Lafayette MSA,321113,Sawmills,2021,3.0,57621.5764748
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29200,Lafayette-West Lafayette MSA,321113,Sawmills,2022,3.0,59147.4013422
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,29200,Lafayette-West Lafayette MSA,321113,Sawmills,2023,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,31140,Louisville/Jefferson County MSA,321113,Sawmills,2019,3.0,43032.8293795
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,31140,Louisville/Jefferson County MSA,321113,Sawmills,2020,3.0,43154.7244506
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,31140,Louisville/Jefferson County MSA,321113,Sawmills,2021,3.0,46339.9201462
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,31140,Louisville/Jefferson County MSA,321113,Sawmills,2022,3.0,53820.5857414
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,31140,Louisville/Jefferson County MSA,321113,Sawmills,2023,3.0,50209.5261354
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,33140,Michigan City-La Porte MSA,321113,Sawmills,2019,3.0,65184.4841327
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,33140,Michigan City-La Porte MSA,321113,Sawmills,2020,3.0,64553.8063213
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,33140,Michigan City-La Porte MSA,321113,Sawmills,2021,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,33140,Michigan City-La Porte MSA,321113,Sawmills,2022,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,33140,Michigan City-La Porte MSA,321113,Sawmills,2023,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,34620,Muncie MSA,321113,Sawmills,2019,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,34620,Muncie MSA,321113,Sawmills,2020,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,34620,Muncie MSA,321113,Sawmills,2021,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,34620,Muncie MSA,321113,Sawmills,2022,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,34620,Muncie MSA,321113,Sawmills,2023,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,43780,South Bend-Mishawaka MSA,321113,Sawmills,2019,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,43780,South Bend-Mishawaka MSA,321113,Sawmills,2020,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,43780,South Bend-Mishawaka MSA,321113,Sawmills,2021,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,43780,South Bend-Mishawaka MSA,321113,Sawmills,2022,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,43780,South Bend-Mishawaka MSA,321113,Sawmills,2023,3.0,0.0
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,45460,Terre Haute MSA,321113,Sawmills,2019,3.0,49827.4967669
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,45460,Terre Haute MSA,321113,Sawmills,2020,3.0,53820.431149
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,45460,Terre Haute MSA,321113,Sawmills,2021,3.0,63287.8213826
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,45460,Terre Haute MSA,321113,Sawmills,2022,3.0,71126.6805399
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,00,000,45460,Terre Haute MSA,321113,Sawmills,2023,3.0,66324.7402407
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,18,000,00000,Indiana,321113,Sawmills,2019,3.0,46012.1457787
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,18,000,00000,Indiana,321113,Sawmills,2020,3.0,48581.3198223
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,18,000,00000,Indiana,321113,Sawmills,2021,3.0,55809.4543643
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,18,000,00000,Indiana,321113,Sawmills,2022,3.0,60329.0531676
3,1,"Agricultural Production, Distribution and Processing",321113,Sawmills,18,000,00000,Indiana,321113,Sawmills,2023,3.0,60546.7381733
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,0,000,00000,United States,322110,Pulp Mills,2019,4.0,105937.334909
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,0,000,00000,United States,322110,Pulp Mills,2020,4.0,101248.310189
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,0,000,00000,United States,322110,Pulp Mills,2021,4.0,104663.085061
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,0,000,00000,United States,322110,Pulp Mills,2022,4.0,106416.729119
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,0,000,00000,United States,322110,Pulp Mills,2023,4.0,113836.082186
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,14020,Bloomington MSA,322110,Pulp Mills,2019,4.0,0.0
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,14020,Bloomington MSA,322110,Pulp Mills,2020,4.0,0.0
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,14020,Bloomington MSA,322110,Pulp Mills,2021,4.0,0.0
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,14020,Bloomington MSA,322110,Pulp Mills,2022,4.0,0.0
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,14020,Bloomington MSA,322110,Pulp Mills,2023,4.0,0.0
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,16980,Chicago-Naperville-Elgin MSA,322110,Pulp Mills,2019,4.0,114385.57952
3,1,"Agricultural Production, Distribution and Processing",322110,Pulp Mills,00,000,16980,Chicago-Naperville-Elgin MSA,322110,Pulp Mills,2020,4.0,112245.811214
