statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,grp,gdp_per_job
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Rubber Product Manufacturing,3262,0,35230.2512119,Inf
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Clay Product and Refractory Manufacturing,3271,0,747723.3097497,Inf
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Glass and Glass Product Manufacturing,3272,0,446514.5113388,Inf
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,327108.759488,Inf
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Industrial Machinery Manufacturing,3332,0,193032.334894,Inf
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Commercial and Service Industry Machinery Manufacturing,3333,0,507511.262797,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Timber Tract Operations,113110,0,1346.09837277,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Logging,113310,0,300880.461123,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Hunting and Trapping,114210,0,101262.326115,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Cookie and Cracker Manufacturing,311821,0,103376.935741,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,0,80150.6838663,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Packaged Frozen Food Merchant Wholesalers,424420,0,174744.995784,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Fresh Fruit and Vegetable Merchant Wholesalers,424480,0,134463.169686,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Support Activities for Animal Production,115210,0,145985.95186,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,Cotton Ginning,115111,0,27017.4906934,Inf
00,000,18020,Columbus MSA,2023,AgriNovus,"Soil Preparation, Planting, and Cultivating",115112,0,248862.088064,Inf
00,000,18020,Columbus MSA,2023,BioCrossroads,Research and Development in Nanotechnology,541713,0.45654925385364,272475.06724262994,596814.1770963877
00,000,18020,Columbus MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1.2537523032357,732581.402164248,584311.1117511749
00,000,18020,Columbus MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,18.0312408855932,9040215.7189444,501364.03680167417
00,000,18020,Columbus MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,1.15531134273,395544.375865,342370.3734530373
00,000,18020,Columbus MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,229.270982988,60526479.847,263995.37812496733
00,000,18020,Columbus MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,15.3269917756281,3792817.6886355304,247460.01982375962
00,000,18020,Columbus MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,7.192068354365619,1693336.1102360098,235444.94112158247
00,000,18020,Columbus MSA,2023,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,2.90331968071,585756.109907,201753.91425161788
00,000,18020,Columbus MSA,2023,BioCrossroads,Medical Laboratories,621511,9.22606245755,1653786.85376,179251.64298087425
00,000,18020,Columbus MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,145.694162818,23494313.2223,161257.75232085935
00,000,18020,Columbus MSA,2023,Conexus,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,226619.109184,Inf
00,000,18020,Columbus MSA,2023,Conexus,Glass and Glass Product Manufacturing,3272,0,393476.95617,Inf
00,000,18020,Columbus MSA,2023,Conexus,Household Appliance Manufacturing,3352,0,351110.117972,Inf
00,000,18020,Columbus MSA,2023,Conexus,"Veneer, Plywood, and Engineered Wood Product Manufacturing",3212,0,326217.139365,Inf
00,000,18020,Columbus MSA,2023,Conexus,Other Wood Product Manufacturing,3219,0,355902.71149079996,Inf
00,000,18020,Columbus MSA,2023,Conexus,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,100489.650304,Inf
00,000,18020,Columbus MSA,2023,Conexus,Industrial Machinery Manufacturing,3332,0,193032.334894,Inf
00,000,18020,Columbus MSA,2023,Conexus,Commercial and Service Industry Machinery Manufacturing,3333,0,507511.262797,Inf
00,000,18020,Columbus MSA,2023,Conexus,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,0,286149.505771,Inf
00,000,18020,Columbus MSA,2023,Conexus,Rubber Product Manufacturing,3262,0,35230.2512119,Inf
00,000,18020,Columbus MSA,2023,TechPoint,Computer Facilities Management Services,541513,0,254454.459869,Inf
00,000,18020,Columbus MSA,2023,TechPoint,Computer Training,611420,0,41922.6777298,Inf
00,000,18020,Columbus MSA,2023,TechPoint,Periodical Publishers,513120,0,177849.738196,Inf
00,000,18020,Columbus MSA,2023,TechPoint,Book Publishers,513130,0,139144.056518,Inf
00,000,18020,Columbus MSA,2023,TechPoint,All Other Publishers,513199,0,77012.2889827,Inf
00,000,18020,Columbus MSA,2023,TechPoint,Telecommunications Resellers,517121,0,297689.784298,Inf
00,000,18020,Columbus MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,47.7315157384,50489606.2678,1057783.4264580272
00,000,18020,Columbus MSA,2023,TechPoint,Semiconductor and Related Device Manufacturing,334413,9.03660452749,4933378.40661,545932.7551186187
00,000,18020,Columbus MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,9.75,4300786.87024,441106.345665641
00,000,18020,Columbus MSA,2023,TechPoint,Other Computer Related Services,541519,1.2276362032200001,508035.432802,413832.23423149314
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Fruit and Vegetable Preserving and Specialty Food Manufacturing,3114,0,742182.2966976,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,9454.55552978,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Footwear Manufacturing,3162,0,35903.7365695,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,0,1976714.182278,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Computer and Peripheral Equipment Manufacturing,3341,0,10200.790446,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Scheduled Air Transportation,4811,0,87289.6945414,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,306643.073396,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Inland Water Transportation,4832,0,275909.779861,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Support Activities for Rail Transportation,4882,0,248399.423546,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Support Activities for Water Transportation,4883,0,174985.088782,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Shellfish Fishing,114112,0,289937.44597,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Hunting and Trapping,114210,0,109751.944497,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Support Activities for Forestry,115310,0,297710.366615,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Livestock Merchant Wholesalers,424520,0,178463.871254,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Farm Product Warehousing and Storage,493130,0,103976.979343,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,"Frozen Fruit, Juice, and Vegetable Manufacturing",311411,0,70803.316339,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Frozen Specialty Food Manufacturing,311412,0,254309.865003,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Fruit and Vegetable Canning,311421,0,221241.315891,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Specialty Canning,311422,0,131148.860386,Inf
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Dried and Dehydrated Food Manufacturing,311423,0,64678.9390786,Inf
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,0,169167.106758,Inf
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,0,504140.700242,Inf
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Compost Manufacturing,325315,0,377465.085274,Inf
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,0,925941.290004,Inf
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Research and Development in Nanotechnology,541713,0.2415731975952,313389.06610865996,1297284.091233501
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,0.705588313508,434616.59305,615963.423329959
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,107.420092372818,64667226.8136726,602003.0832708188
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,0.348067532328,181482.340517,521399.7964796696
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Medical Laboratories,621511,14.2098620133,7009557.98429,493288.2513376461
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,6.76734875963586,2055634.25750154,303757.6945586812
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Fruit and Vegetable Preserving and Specialty Food Manufacturing,3114,0,742182.2966976,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,0,1976714.182278,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Industrial Machinery Manufacturing,3332,0,109880.311401,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Computer and Peripheral Equipment Manufacturing,3341,0,10200.790446,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,350325.7434256,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Basic Chemical Manufacturing,3251,0,373423.372908,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Apparel Knitting Mills,3151,0,9454.55552978,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Footwear Manufacturing,3162,0,35903.7365695,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Basic Chemical Manufacturing,3251,0,779058.650092,Inf
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,0,77095.4008109,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Computer Facilities Management Services,541513,0,193936.486355,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Computer Training,611420,0,59297.2888194,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,All Other Publishers,513199,0,128704.290821,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Satellite Telecommunications,517410,0,81410.0888546,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,All Other Telecommunications,517810,0,145624.732297,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,334118,0,10200.790446,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Telephone Apparatus Manufacturing,334210,0,44706.7297915,Inf
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,77.1859759876,81090377.5965,1050584.3394339827
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,20.5885312121,11245420.9055,546198.3076719431
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Software Publishers,513210,25,11509357.8486,460374.313944
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Seafood Product Preparation and Packaging,3117,0,284234.757356,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,7642.19256793,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Cut and Sew Apparel Manufacturing,3152,0,329620.630342,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,0,24630.8627523,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Sawmills and Wood Preservation,3211,0,438630.786361,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Clay Product and Refractory Manufacturing,3271,0,19584.5414423,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Other Electrical Equipment and Component Manufacturing,3359,0,12632.1296826,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,277473.548375,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Insurance and Employee Benefit Funds,5251,0,452738.315019,Inf
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,428.5515205316,902056892.94592,2104897.193753873
00,000,21780,Evansville MSA,2023,AgriNovus,Shellfish Fishing,114112,0,148113.21535,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Fats and Oils Refining and Blending,311225,0,581978.621503,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Sawmills,321113,0,438630.786361,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Livestock Merchant Wholesalers,424520,0,36636.4992607,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Farm Product Warehousing and Storage,493130,0,41131.2151086,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Seafood Product Preparation and Packaging,311710,0,284234.757356,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Cookie and Cracker Manufacturing,311821,0,40157.3941242,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Spice and Extract Manufacturing,311942,0,154937.683819,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Wineries,312130,0,79131.4241915,Inf
00,000,21780,Evansville MSA,2023,AgriNovus,Cotton Ginning,115111,0,56034.3104407,Inf
00,000,21780,Evansville MSA,2023,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,0,163409.683195,Inf
00,000,21780,Evansville MSA,2023,BioCrossroads,Compost Manufacturing,325315,0,5265.07222004,Inf
00,000,21780,Evansville MSA,2023,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0,36480.3507234,Inf
00,000,21780,Evansville MSA,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,0,130429.512035,Inf
00,000,21780,Evansville MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,48.783418632033,58194323.89690859,1192911.967401482
00,000,21780,Evansville MSA,2023,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,0.407771865413,355821.193972,872598.6860609344
00,000,21780,Evansville MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,199.294885556,127783206.332,641176.545878264
00,000,21780,Evansville MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,1274.19864314,794103583.292,623218.041839297
00,000,21780,Evansville MSA,2023,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,7.14073152773,4257001.14374,596157.5683399594
00,000,21780,Evansville MSA,2023,BioCrossroads,Research and Development in Nanotechnology,541713,0.20649110145447,110522.71086008998,535242.0035613958
00,000,21780,Evansville MSA,2023,Conexus,Seafood Product Preparation and Packaging,3117,0,284234.757356,Inf
00,000,21780,Evansville MSA,2023,Conexus,Basic Chemical Manufacturing,3251,0,231865.710122,Inf
00,000,21780,Evansville MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,0,12632.1296826,Inf
00,000,21780,Evansville MSA,2023,Conexus,Sawmills and Wood Preservation,3211,0,438630.786361,Inf
00,000,21780,Evansville MSA,2023,Conexus,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,0,36480.3507234,Inf
00,000,21780,Evansville MSA,2023,Conexus,Apparel Knitting Mills,3151,0,7642.19256793,Inf
00,000,21780,Evansville MSA,2023,Conexus,Cut and Sew Apparel Manufacturing,3152,0,329620.630342,Inf
00,000,21780,Evansville MSA,2023,Conexus,Apparel Accessories and Other Apparel Manufacturing,3159,0,24630.8627523,Inf
00,000,21780,Evansville MSA,2023,Conexus,Clay Product and Refractory Manufacturing,3271,0,19584.5414423,Inf
00,000,21780,Evansville MSA,2023,Conexus,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,277473.548375,Inf
00,000,21780,Evansville MSA,2023,TechPoint,Computer Training,611420,0,315265.494114,Inf
00,000,21780,Evansville MSA,2023,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,0,36480.3507234,Inf
00,000,21780,Evansville MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,365.409075404,330572791.888,904664.974515248
00,000,21780,Evansville MSA,2023,TechPoint,Other Computer Related Services,541519,1.7363256097,1359790.86526,783142.7801695231
00,000,21780,Evansville MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,4.89900542842,2878755.21729,587620.3362808765
00,000,21780,Evansville MSA,2023,TechPoint,Software Publishers,513210,16.0833333333,8664963.27035,538754.1929762461
00,000,21780,Evansville MSA,2023,TechPoint,All Other Telecommunications,517810,0.788450289581,379428.527447,481233.29074891546
00,000,21780,Evansville MSA,2023,TechPoint,Manufacturing and Reproducing Magnetic and Optical Media,334610,0.275608980884,118519.012365,430025.94467298227
00,000,21780,Evansville MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,253.994725448,94300399.2953,371269.12430552026
00,000,21780,Evansville MSA,2023,TechPoint,All Other Publishers,513199,3.08679817346,1109430.36303,359411.3708401079
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Seafood Product Preparation and Packaging,3117,0,1062044.62863,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,"Fiber, Yarn, and Thread Mills",3131,0,48867.4501949,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,29407.9290013,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,0,166843.231941,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Glass and Glass Product Manufacturing,3272,0,552633.4902401001,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,98616.6692827,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Inland Water Transportation,4832,0,152938.66249,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Support Activities for Water Transportation,4883,0,152750.97145800001,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Satellite Telecommunications,5174,0,81014.4636734,Inf
00,000,23060,Fort Wayne MSA,2023,Advanced & Traded Industries,Petroleum and Petroleum Products Merchant Wholesalers,4247,307.093371015,484733667.8509999,1578456.9567518376
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Timber Tract Operations,113110,0,7820.30952942,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Shellfish Fishing,114112,0,175575.608979,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Hunting and Trapping,114210,0,144170.142972,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Farm Product Warehousing and Storage,493130,0,476644.085794,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Cheese Manufacturing,311513,0,633776.404096,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,0,182292.872285,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Seafood Product Preparation and Packaging,311710,0,1062044.62863,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,0,27598.114353,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,Cotton Ginning,115111,0,176333.123383,Inf
00,000,23060,Fort Wayne MSA,2023,AgriNovus,"Soil Preparation, Planting, and Cultivating",115112,0,1072887.79194,Inf
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0,154065.526392,Inf
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Research and Development in Nanotechnology,541713,0.19547106690696,158114.2919904,808888.468724934
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,101.002885566612,65456403.187896,648064.6846938558
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,62.8048774277,30291178.233,482306.14362508286
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,4.45093733832,1923025.82426,432049.6286712145
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,19.6944692181,7519252.82731,381795.1498992168
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,27.2434300328,7512908.84369,275769.56479579693
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,173.264637837752,45306398.286022395,261486.69948710533
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,225.816131667728,58419665.8728946,258704.5727931204
00,000,23060,Fort Wayne MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,387.343312175,75518888.6429,194966.29028870622
00,000,23060,Fort Wayne MSA,2023,Conexus,Seafood Product Preparation and Packaging,3117,0,1062044.62863,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,Industrial Machinery Manufacturing,3332,0,146979.810374,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,Glass and Glass Product Manufacturing,3272,0,472234.372877,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,0,98743.5944667,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,"Agriculture, Construction, and Mining Machinery Manufacturing",3331,0,52220.4692355,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,0,154065.526392,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,0,52309.9103842,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,"Fiber, Yarn, and Thread Mills",3131,0,48867.4501949,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,Apparel Knitting Mills,3151,0,29407.9290013,Inf
00,000,23060,Fort Wayne MSA,2023,Conexus,Apparel Accessories and Other Apparel Manufacturing,3159,0,166843.231941,Inf
00,000,23060,Fort Wayne MSA,2023,TechPoint,Satellite Telecommunications,517410,0,81014.4636734,Inf
00,000,23060,Fort Wayne MSA,2023,TechPoint,Electronic Computer Manufacturing,334111,0,12202.1866774,Inf
00,000,23060,Fort Wayne MSA,2023,TechPoint,Semiconductor and Related Device Manufacturing,334413,0,105620.909635,Inf
00,000,23060,Fort Wayne MSA,2023,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,0,154065.526392,Inf
00,000,23060,Fort Wayne MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,223.823193077,239967047.505,1072127.710296967
00,000,23060,Fort Wayne MSA,2023,TechPoint,Software Publishers,513210,53.1275292336,38114923.2119,717423.2222302291
00,000,23060,Fort Wayne MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,72.4500050274,46006323.6229,635007.8734363206
00,000,23060,Fort Wayne MSA,2023,TechPoint,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,334118,0.391931946766,194060.601273,495138.5128828562
00,000,23060,Fort Wayne MSA,2023,TechPoint,Electronic Connector Manufacturing,334417,0.582600195863,268083.36886,460149.80901764147
00,000,23060,Fort Wayne MSA,2023,TechPoint,Totalizing Fluid Meter and Counting Device Manufacturing,334514,25.3040557524,10735951.3259,424277.8877406533
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Seafood Product Preparation and Packaging,3117,0,5916985.9363,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Leather and Hide Tanning and Finishing,3161,0,1088403.9917,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Inland Water Transportation,4832,0,507202.748214,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Tobacco Manufacturing,3122,39.260600062,124809519.254,3179001.825160641
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Petroleum and Petroleum Products Merchant Wholesalers,4247,909.109300893,1666612783.047,1833236.9731669442
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Drugs and Druggists' Sundries Merchant Wholesalers,4242,1459.64665414,1884431602.81,1291019.0267385475
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,540.767167850354,560460996.6482799,1036418.3145145671
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,16319.183022933998,15731540150.41301,963990.6684240779
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Scheduled Air Transportation,4811,7.05708703616,6741941.46797,955343.3921708465
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,Advanced & Traded Industries,Insurance and Employee Benefit Funds,5251,76.1547760223,58055448.1818,762334.9606438332
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Shellfish Fishing,114112,0,2134755.67038,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Dried and Dehydrated Food Manufacturing,311423,0,67520.3748195,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Seafood Product Preparation and Packaging,311710,0,5916985.9363,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Poultry and Poultry Product Merchant Wholesalers,424440,0,348635.819862,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Cotton Ginning,115111,0,242581.53776,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Nitrogenous Fertilizer Manufacturing,325311,0,482066.222533,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Compost Manufacturing,325315,0,1158281.41534,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Spice and Extract Manufacturing,311942,0.333333333333,2253017.55404,6759052.662126758
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,AgriNovus,Tobacco Manufacturing,312230,39.260600062,124809519.254,3179001.825160641
