statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,yoy_change,yoy_growth,contribution_pct
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Other General Purpose Machinery Manufacturing,3339,1852.5004972133,222.39473649813,13.642963656576468,55.05309623368646
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Animal Slaughtering and Processing,3116,481.80091354672,130.45667358843997,37.13072785935836,32.29412673375657
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,229.270982988,60.028543300999985,35.46896594732259,14.85987134028127
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,664.1476320171361,54.08080550473608,8.864734674052443,13.387528125570322
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,89.01717022185,51.09346556444999,134.7269894279176,12.648021805389547
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Dairy Product Manufacturing,3115,47.6356049535,28.45024148074,148.29138640575965,7.042765070674088
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Alumina and Aluminum Production and Processing,3313,269.526045315,-29.794582134000052,-9.954069115760033,-7.37555224234982
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Metalworking Machinery Manufacturing,3335,232.116638989,-33.92623004995997,-12.752166661152541,-8.39832829318034
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,632.444692492433,-36.20689454227295,-5.414911927875776,-8.962899396566655
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Sugar and Confectionery Product Manufacturing,3113,0,-37.3624951614,-100,-9.24896458450353
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Foundries,3315,429.31759346,-49.150409615,-10.272454855731628,-12.167024602591958
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,3371,558.293003302,-50.307146827999986,-8.266042461089462,-12.45337115065835
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,4301.607636264723,-54.000388431276406,-1.2397899013202762,-13.367621139668953
00,000,18020,Columbus MSA,2023,Advanced & Traded Industries,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,2.90331968071,-57.43173296629,-95.18800505951931,-14.21703935824548
00,000,18020,Columbus MSA,2023,AgriNovus,Meat Processed from Carcasses,311612,480.757961416,130.47755197599997,37.24945742315333,212.05575369975932
00,000,18020,Columbus MSA,2023,AgriNovus,Fluid Milk Manufacturing,311511,23.678963905,15.153869649639999,177.75603642284977,24.628491271919344
00,000,18020,Columbus MSA,2023,AgriNovus,Ice Cream and Frozen Dessert Manufacturing,311520,23.9566410485,13.2963718311,124.72829306596944,21.609634051340816
00,000,18020,Columbus MSA,2023,AgriNovus,Crop Production,111000,52.4146536206,8.581323008299997,19.57716397186575,13.946605302656668
00,000,18020,Columbus MSA,2023,AgriNovus,Meat and Meat Product Merchant Wholesalers,424470,18.2465977545,8.421790356250002,85.7196483846604,13.687328390591318
00,000,18020,Columbus MSA,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,27.6136973248,8.271943910200001,42.7672907046575,13.443793770458287
00,000,18020,Columbus MSA,2023,AgriNovus,Farm Management Services,115116,4.76035690314,3.32660689701,232.02140420485358,5.406494236939925
00,000,18020,Columbus MSA,2023,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,20.2981841512,2.5948692836000014,14.65753336596325,4.217253875113836
00,000,18020,Columbus MSA,2023,AgriNovus,Grain and Field Bean Merchant Wholesalers,424510,24.105032523,1.656278885799999,7.378043844070548,2.691830603396977
00,000,18020,Columbus MSA,2023,AgriNovus,Retail Bakeries,311811,2.63872084987,-3.79221816583,-58.96834282788206,-6.163218646966316
00,000,18020,Columbus MSA,2023,AgriNovus,Breweries,312120,53.486217438,-3.982839888000001,-6.9304075502872315,-6.473022382199951
00,000,18020,Columbus MSA,2023,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,9.27689173729,-8.737826236010001,-48.503819204722056,-14.200958709858808
00,000,18020,Columbus MSA,2023,AgriNovus,Perishable Prepared Food Manufacturing,311991,0,-15.352930695,-100,-24.952010830393597
00,000,18020,Columbus MSA,2023,AgriNovus,Confectionery Manufacturing from Purchased Chocolate,311352,0,-37.3624951614,-100,-60.72256837721505
00,000,18020,Columbus MSA,2023,AgriNovus,Pesticide and Other Agricultural Chemical Manufacturing,325320,2.90331968071,-57.43173296629,-95.18800505951931,-93.33965295953817
00,000,18020,Columbus MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,229.270982988,60.028543300999985,35.46896594732259,838.9618078556733
00,000,18020,Columbus MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,7.192068354365619,1.2581969361176295,21.203643413107855,17.584620883947576
00,000,18020,Columbus MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,18.0312408855932,0.9660294488200023,5.660811484224215,13.501274031588032
00,000,18020,Columbus MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,15.3269917756281,0.41176702781550034,2.760716212981551,5.754875781996441
00,000,18020,Columbus MSA,2023,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0,0,NA,0
00,000,18020,Columbus MSA,2023,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,0,0,NA,0
00,000,18020,Columbus MSA,2023,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,0,0,NA,0
00,000,18020,Columbus MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1.2537523032357,-0.2930718641882999,-18.94668252283428,-4.095986467273686
00,000,18020,Columbus MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,1.15531134273,-0.5514077351600002,-32.30805481132256,-7.706501022951355
00,000,18020,Columbus MSA,2023,BioCrossroads,Testing Laboratories and Services,541380,40.822905921668,-0.6811284219559965,-1.641113768162239,-9.519483579681758
00,000,18020,Columbus MSA,2023,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,1.05258844394,-0.83907509399,-44.356465997551496,-11.726953863443038
00,000,18020,Columbus MSA,2023,BioCrossroads,Medical Laboratories,621511,9.22606245755,-0.8466211445499994,-8.405120005690359,-11.832417828947625
00,000,18020,Columbus MSA,2023,BioCrossroads,Research and Development in Nanotechnology,541713,0.45654925385364,-2.99318280454926,-86.7656604592936,-41.83286681396664
00,000,18020,Columbus MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,145.694162818,-6.183415131999993,-4.071315341910209,-86.41970723581464
00,000,18020,Columbus MSA,2023,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,2.90331968071,-57.43173296629,-95.18800505951931,-802.6686617411267
00,000,18020,Columbus MSA,2023,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,7443.33104839,7443.33104839,Inf,4057.54726606374
00,000,18020,Columbus MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,1729.5653016643,1729.5653016643,Inf,942.829616958209
00,000,18020,Columbus MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,297.762503085,297.762503085,Inf,162.31784163223125
00,000,18020,Columbus MSA,2023,Conexus,Other Fabricated Metal Product Manufacturing,3329,154.049499014,154.049499014,Inf,83.97626271075855
00,000,18020,Columbus MSA,2023,Conexus,Medical Equipment and Supplies Manufacturing,3391,146.74675126194,146.74675126194,Inf,79.99535094108342
00,000,18020,Columbus MSA,2023,Conexus,Animal Slaughtering and Processing,3116,481.80091354672,130.45667358843997,37.13072785935836,71.11521922339324
00,000,18020,Columbus MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,122.935195549,122.935195549,Inf,67.01507206383766
00,000,18020,Columbus MSA,2023,Conexus,Pharmaceutical and Medicine Manufacturing,3254,229.270982988,60.028543300999985,35.46896594732259,32.72307118591017
00,000,18020,Columbus MSA,2023,Conexus,Petroleum and Coal Products Manufacturing,3241,59.9512227664,59.9512227664,Inf,32.68092181464922
00,000,18020,Columbus MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,0,-122.935195549,-100,-67.01507206383766
00,000,18020,Columbus MSA,2023,Conexus,Medical Equipment and Supplies Manufacturing,3391,0,-153.76924148792995,-100,-83.82348727308064
00,000,18020,Columbus MSA,2023,Conexus,Other Fabricated Metal Product Manufacturing,3329,0,-154.049499014,-100,-83.97626271075855
00,000,18020,Columbus MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,0,-297.762503085,-100,-162.31784163223125
00,000,18020,Columbus MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,0,-1497.36933248617,-100,-816.2537447036048
00,000,18020,Columbus MSA,2023,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,24.9961847803,-7418.334863609701,-99.66418012825446,-4043.92121603883
00,000,18020,Columbus MSA,2023,TechPoint,Custom Computer Programming Services,541511,379.166811197,31.108290665000027,8.937661005238917,113.13480771293074
00,000,18020,Columbus MSA,2023,TechPoint,Software Publishers,513210,26.6581250779,17.54413659757,192.4968046145123,63.80461536218808
00,000,18020,Columbus MSA,2023,TechPoint,Newspaper Publishers,513110,20.8000904596,13.00884531,166.967475162399,47.31064231600427
00,000,18020,Columbus MSA,2023,TechPoint,Semiconductor and Related Device Manufacturing,334413,9.03660452749,8.869937860823,5321.962716483156,32.25824025872601
00,000,18020,Columbus MSA,2023,TechPoint,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",334512,3.13012249844,3.13012249844,Inf,11.383647233866022
00,000,18020,Columbus MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,9.60689072987,2.9403576128200006,44.10624774817191,10.69350922286178
00,000,18020,Columbus MSA,2023,TechPoint,All Other Telecommunications,517810,8.57361772355,1.2163503453800004,16.532637497844306,4.423629826467777
00,000,18020,Columbus MSA,2023,TechPoint,Other Computer Related Services,541519,1.2276362032200001,0.6235425355720001,103.21951196736148,2.2677030256162887
00,000,18020,Columbus MSA,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,28.0424658622,-0.8001066626000011,-2.7740475018725785,-2.909832442993402
00,000,18020,Columbus MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,47.7315157384,-1.8571603999000033,-3.7451300267030474,-6.754131462811322
00,000,18020,Columbus MSA,2023,TechPoint,Other Measuring and Controlling Device Manufacturing,334519,1.92269634257,-4.1555892413999995,-68.36778535643926,-15.113070493733998
00,000,18020,Columbus MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,27.0637176375,-4.282971755899997,-13.663234742746933,-15.576335944064931
00,000,18020,Columbus MSA,2023,TechPoint,Computer Systems Design Services,541512,113.181513923,-5.872260385000004,-4.932443695407818,-21.35626983338898
00,000,18020,Columbus MSA,2023,TechPoint,Electronic Connector Manufacturing,334417,142.501413045,-11.071058566999994,-7.20901242963059,-40.263288511874194
00,000,18020,Columbus MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,9.75,-22.742528612,-69.99310174832263,-82.7101568881539
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,1049.75,230.99999992699998,28.213740446583692,2.205272150560298
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,1559.97262295297,128.217321432149,8.955253826960208,1.2240436721346815
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,190.29545654094,77.21093859193999,68.27719655378588,0.7371044703430097
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Metalworking Machinery Manufacturing,3335,372.3444523455,-64.52266038090005,-14.769402067879877,-0.6159741388009754
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Specialized Freight Trucking,4842,487.4889523536,-71.3502492161,-12.767581267686179,-0.6811546215650491
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,333.2035094807,-98.14584787360002,-22.75321527672647,-0.9369623596414547
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Wholesale Trade Agents and Brokers,4251,340.878584263,-117.67751524700003,-25.66262129600868,-1.1234240138673333
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Other Fabricated Metal Product Manufacturing,3329,1574.58333393252,-171.41666634256012,-9.81767848313595,-1.6364519504181627
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Other Wood Product Manufacturing,3219,3360.5833331359,-201.0796277411,-5.645666924407344,-1.919633347370619
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Ship and Boat Building,3366,2570.99606733,-241.76289518999965,-8.595222641239053,-2.308021558310909
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Management of Companies and Enterprises,5511,2685.0016155272,-258.42212560689995,-8.779643990617881,-2.467061111989555
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,2859.0485067578,-737.73905062104,-20.51105434646987,-7.042923736924273
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Plastics Product Manufacturing,3261,4392.1666663227925,-748.249999702708,-14.556213013783658,-7.1432679070242076
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,3371,3982.166666404,-755.9166659319994,-15.954060173933515,-7.2164587534676725
00,000,21140,Elkhart-Goshen MSA,2023,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,31074.807435408,-7227.425618159003,-18.869462801427783,-68.99757766670528
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,231.16630263,77.99918150299999,50.924232909180425,32.40375054507681
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Farm Machinery and Equipment Manufacturing,333111,159.553963764,49.905359528000005,45.51390314151851,20.73253577597461
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Poultry Processing,311615,203.949281428,44.97837527300001,28.293463477615923,18.685683928786954
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Commercial Bakeries,311812,247.757195085,29.676638214999997,13.608108233459127,12.328775292319797
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Cookie and Cracker Manufacturing,311821,30.4122445043,18.919649505099997,164.62469534876152,7.859923542145972
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,128.005536599,17.718242598000003,16.06553389354113,7.360814590351354
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Roasted Nuts and Peanut Butter Manufacturing,311911,68.4254694086,17.579379872199993,34.573710648122045,7.30312586798111
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Dog and Cat Food Manufacturing,311111,41.7687028064,12.037583383200001,40.48816060994578,5.000858234644066
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Sawmills,321113,72.5833333333,11.416666666600001,18.664850136120627,4.742906420198414
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,21.1585020761,9.3326918094,78.9179903864997,3.8771460351061213
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Crop Production,111000,114.331218658,6.831248446999993,6.354651479057782,2.8379537621111743
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,Breweries,312120,35.4220606312,-7.842476214500003,-18.12680034567261,-3.2580552515231496
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,47.0633160686,-10.721989699699996,-18.554872310776783,-4.454311864318715
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,107.907866302,-18.829373284,-14.857017042116471,-7.822419454381102
00,000,21140,Elkhart-Goshen MSA,2023,AgriNovus,"Sawmill, Woodworking, and Paper Machinery Manufacturing",333243,10.1133755631,-26.5978272089,-72.45152760068767,-11.049723103634147
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,107.420092372818,84.6515986189011,371.79270413677824,110.38383097501054
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,25.2673961311,18.6228091268,280.27037820030614,24.283735315939865
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,73.3827128617,8.567253373100002,13.217916590727619,11.171510800567512
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,26.1740019992389,2.409166957985203,10.13752863759878,3.141500959456673
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,65.4210681445976,2.3978786626032047,3.8047561259784812,3.126781269459415
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,6.76734875963586,1.781188475993341,35.72264778243623,2.322630769843315
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Medical Laboratories,621511,14.2098620133,1.2217685990000007,9.406835630353738,1.593159499913792
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,0,0,NA,0
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Compost Manufacturing,325315,0,0,NA,0
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,0.348067532328,-0.846300110502,-70.85758858107796,-1.1035568125812933
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Testing Laboratories and Services,541380,9.3162665331668,-0.8593256521136006,-8.444969456978303,-1.1205418336213075
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,89.8796017414,-1.660561354500004,-1.8140249026652455,-2.1653356447994563
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Research and Development in Nanotechnology,541713,0.2415731975952,-3.0389165144834993,-92.63606294189151,-3.962680591445036
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,48.7246146203,-9.1027885512,-15.74130611434108,-11.86983694614562
00,000,21140,Elkhart-Goshen MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,0.705588313508,-27.455367296292,-97.4944447081815,-35.801197761598395
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Wood Product Manufacturing,3219,3196.4166664688996,3039.9166664688996,1942.438764516869,30.276313338344103
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Fabricated Metal Product Manufacturing,3329,1573.43774418877,1570.75195462337,58483.805837164866,15.64404014082211
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,362.236703188,362.236703188,Inf,3.607727820087873
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Glass and Glass Product Manufacturing,3272,353.040045596,348.99026025867005,8617.500217647517,3.475798724408832
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,1049.75,230.99999992699998,28.213740446583692,2.3006645070541336
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,216.8903453904,216.8903453904,Inf,2.160138180606474
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Ship and Boat Building,3366,2570.99606733,-241.76289518999965,-8.595222641239053,-2.4078584946409283
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Glass and Glass Product Manufacturing,3272,9.20168945015,-343.83835614585,-97.39358478876929,-3.424487889171356
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,0,-362.236703188,-100,-3.607727820087873
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,2859.0485067578,-737.7390506210395,-20.51105434646986,-7.347575973021694
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Plastics Product Manufacturing,3261,4392.1666663227925,-748.2499997027071,-14.556213013783648,-7.452260680793504
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,3371,3982.166666404,-755.9166659320003,-15.954060173933527,-7.528617507143026
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Fabricated Metal Product Manufacturing,3329,1.14558974375,-1572.29215444502,-99.92719192430835,-15.65937989434835
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Other Wood Product Manufacturing,3219,164.166666667,-3032.2499998019,-94.86404046164745,-30.1999565076352
00,000,21140,Elkhart-Goshen MSA,2023,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,31074.807435408,-7227.425618159003,-18.869462801427783,-71.98217143864458
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Computer Systems Design Services,541512,161.978675984,58.67364419100001,56.796501750823495,252.376952584762
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,77.1859759876,34.8615132547,82.367290695934,149.95220765687574
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Audio and Video Equipment Manufacturing,334310,23.406231951,11.4150033508,95.19461042223489,49.10013344392969
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Custom Computer Programming Services,541511,88.2924815223,11.073779451299998,14.34079977298508,47.63240378281366
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Newspaper Publishers,513110,44.5833333333,5.166666666599994,13.107822409967751,22.223736164964343
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",334512,92.8076506304,4.144702102099998,4.674672082191211,17.827890193670733
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Book Publishers,513130,63.9145246829,3.7271389419000016,6.1925582844530425,16.031797257293977
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,20.5885312121,3.2551978788000007,18.77998776234382,14.001804933703808
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Computer Facilities Management Services,541513,0,-4.72807239217,-100,-20.33718066073429
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Other Computer Related Services,541519,2.18572544399,-5.3274246528499996,-70.90800242485096,-22.915215469392187
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Totalizing Fluid Meter and Counting Device Manufacturing,334514,55.8690857218,-6.945177160300005,-11.05668814953037,-29.873764806084264
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,48.7246146203,-9.1027885512,-15.74130611434108,-39.15444602514916
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,287.627279527,-11.592810536000002,-3.8743423055447757,-49.864947632091784
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,96.6102982167,-15.686995816299998,-13.969166355593732,-67.47554637035795
00,000,21140,Elkhart-Goshen MSA,2023,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,47.5864493406,-50.79172382430001,-51.62905773739435,-218.47391025475034
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,443.91306348415094,401.4069628113509,944.3514141682126,309.5941745203654
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,1274.19864314,229.30826271697015,21.945676504757692,176.85917007853143
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Local Messengers and Local Delivery,4922,234.610427344,118.31144497499999,101.73042150929122,91.25037066325392
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,1210.82583444906,72.16071833938986,6.337308249675022,55.65558173334271
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,1691.165271545,70.9990056050001,4.38220490684067,54.759584582435714
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,1348.212426647983,65.79450135242814,5.130503875112691,50.74549328073601
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Dairy Product Manufacturing,3115,647.922149562,59.37145232699993,10.08773799876983,45.791571836513725
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Other General Purpose Machinery Manufacturing,3339,115.5371233468,-58.549295032730015,-33.63231639649526,-45.157464478079554
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Manufacturing and Reproducing Magnetic and Optical Media,3346,0.275608980884,-58.884313450616,-99.53412890085662,-45.41585498981384
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Other Transportation Equipment Manufacturing,3369,78.0774747095,-70.12835220141602,-47.31821525719698,-54.0880735057765
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Fruit and Vegetable Preserving and Specialty Food Manufacturing,3114,666.274270527,-75.62279866100005,-10.193165844928942,-58.32578927479942
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Architectural and Structural Metals Manufacturing,3323,281.94207961080997,-83.47289224807002,-22.843314772637868,-64.38035102673079
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Wholesale Trade Agents and Brokers,4251,29.9884448263,-106.1287092677,-77.96865132399805,-81.8541609456016
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,Warehousing and Storage,4931,2902.46911621648,-218.4682427973803,-7.000084194782142,-168.4985601995071
00,000,21780,Evansville MSA,2023,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,42.5061006728,-445.44176263003004,-91.28880278620672,-343.5570071642041
00,000,21780,Evansville MSA,2023,AgriNovus,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,647.922149562,59.37145232699993,10.08773799876983,65.06063048426064
00,000,21780,Evansville MSA,2023,AgriNovus,Flour Milling,311211,123.092940655,47.10232999110001,61.98440778352157,51.61583835982805
00,000,21780,Evansville MSA,2023,AgriNovus,Crop Production,111000,197.564690057,19.311539906000007,10.8337720200967,21.162038533036633
00,000,21780,Evansville MSA,2023,AgriNovus,Commercial Bakeries,311812,452.758565378,17.275209267000037,3.9669045956825855,18.930579640670846
00,000,21780,Evansville MSA,2023,AgriNovus,Dog and Cat Food Manufacturing,311111,101.983620335,17.11172734019999,20.161830656055237,18.751432309529076
00,000,21780,Evansville MSA,2023,AgriNovus,Refrigerated Warehousing and Storage,493120,16.2183392544,-13.357577947300001,-45.16369807301265,-14.63754732169119
00,000,21780,Evansville MSA,2023,AgriNovus,Coffee and Tea Manufacturing,311920,27.4378784717,-14.9046562385,-35.20019843051478,-16.332872012076287
