statefips,metrofips,geo_name,year,month,year_month,year_month_dateFormat,labor,month_name,card1_title,month_year_title,LFPR 25-44,LFPR 25-54,LFPR 25-64,LFPR 16+
00,16980,Chicago-Naperville-Elgin MSA,2024,12,202412,2024-12-01,5036868.0,December,Chicago-Naperville-Elgin MSA's Labor Force Particiation,Dec-24,0.869871,0.862877,0.827692,0.670648
00,17140,Cincinnati MSA,2010,01,201001,2010-01-01,1104436.0,January,Cincinnati MSA's Labor Force Particiation,Jan-10,0.833786,0.832827,0.792585,0.664992
00,17140,Cincinnati MSA,2010,02,201002,2010-02-01,1105081.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-10,0.834273,0.833313,0.793048,0.665381
00,17140,Cincinnati MSA,2010,03,201003,2010-03-01,1105216.0,March,Cincinnati MSA's Labor Force Particiation,Mar-10,0.834375,0.833415,0.793145,0.665462
00,17140,Cincinnati MSA,2010,04,201004,2010-04-01,1104360.0,April,Cincinnati MSA's Labor Force Particiation,Apr-10,0.833729,0.83277,0.79253,0.664947
00,17140,Cincinnati MSA,2010,05,201005,2010-05-01,1102399.0,May,Cincinnati MSA's Labor Force Particiation,May-10,0.832248,0.831291,0.791123,0.663766
00,17140,Cincinnati MSA,2010,06,201006,2010-06-01,1099556.0,June,Cincinnati MSA's Labor Force Particiation,Jun-10,0.830102,0.829147,0.789083,0.662054
00,17140,Cincinnati MSA,2010,07,201007,2010-07-01,1096506.0,July,Cincinnati MSA's Labor Force Particiation,Jul-10,0.827799,0.826847,0.786894,0.660218
00,17140,Cincinnati MSA,2010,08,201008,2010-08-01,1094112.0,August,Cincinnati MSA's Labor Force Particiation,Aug-10,0.825992,0.825042,0.785176,0.658776
00,17140,Cincinnati MSA,2010,09,201009,2010-09-01,1092738.0,September,Cincinnati MSA's Labor Force Particiation,Sep-10,0.824955,0.824006,0.78419,0.657949
00,17140,Cincinnati MSA,2010,10,201010,2010-10-01,1092230.0,October,Cincinnati MSA's Labor Force Particiation,Oct-10,0.824571,0.823623,0.783825,0.657643
00,17140,Cincinnati MSA,2010,11,201011,2010-11-01,1091992.0,November,Cincinnati MSA's Labor Force Particiation,Nov-10,0.824391,0.823443,0.783655,0.6575
00,17140,Cincinnati MSA,2010,12,201012,2010-12-01,1091494.0,December,Cincinnati MSA's Labor Force Particiation,Dec-10,0.824016,0.823068,0.783297,0.6572
00,17140,Cincinnati MSA,2011,01,201101,2011-01-01,1090336.0,January,Cincinnati MSA's Labor Force Particiation,Jan-11,0.824774,0.820353,0.777152,0.653308
00,17140,Cincinnati MSA,2011,02,201102,2011-02-01,1088903.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-11,0.82369,0.819274,0.776131,0.652449
00,17140,Cincinnati MSA,2011,03,201103,2011-03-01,1087302.0,March,Cincinnati MSA's Labor Force Particiation,Mar-11,0.822479,0.81807,0.77499,0.65149
00,17140,Cincinnati MSA,2011,04,201104,2011-04-01,1085916.0,April,Cincinnati MSA's Labor Force Particiation,Apr-11,0.821431,0.817027,0.774002,0.650659
00,17140,Cincinnati MSA,2011,05,201105,2011-05-01,1085139.0,May,Cincinnati MSA's Labor Force Particiation,May-11,0.820843,0.816442,0.773448,0.650194
00,17140,Cincinnati MSA,2011,06,201106,2011-06-01,1084748.0,June,Cincinnati MSA's Labor Force Particiation,Jun-11,0.820547,0.816148,0.773169,0.649959
00,17140,Cincinnati MSA,2011,07,201107,2011-07-01,1084425.0,July,Cincinnati MSA's Labor Force Particiation,Jul-11,0.820303,0.815905,0.772939,0.649766
00,17140,Cincinnati MSA,2011,08,201108,2011-08-01,1083922.0,August,Cincinnati MSA's Labor Force Particiation,Aug-11,0.819922,0.815527,0.772581,0.649464
00,17140,Cincinnati MSA,2011,09,201109,2011-09-01,1083089.0,September,Cincinnati MSA's Labor Force Particiation,Sep-11,0.819292,0.8149,0.771987,0.648965
00,17140,Cincinnati MSA,2011,10,201110,2011-10-01,1081949.0,October,Cincinnati MSA's Labor Force Particiation,Oct-11,0.81843,0.814042,0.771174,0.648282
00,17140,Cincinnati MSA,2011,11,201111,2011-11-01,1080468.0,November,Cincinnati MSA's Labor Force Particiation,Nov-11,0.81731,0.812928,0.770119,0.647395
00,17140,Cincinnati MSA,2011,12,201112,2011-12-01,1078854.0,December,Cincinnati MSA's Labor Force Particiation,Dec-11,0.816089,0.811714,0.768968,0.646428
00,17140,Cincinnati MSA,2012,01,201201,2012-01-01,1077665.0,January,Cincinnati MSA's Labor Force Particiation,Jan-12,0.807485,0.802662,0.761778,0.641816
00,17140,Cincinnati MSA,2012,02,201202,2012-02-01,1077202.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-12,0.807138,0.802317,0.76145,0.64154
00,17140,Cincinnati MSA,2012,03,201203,2012-03-01,1077101.0,March,Cincinnati MSA's Labor Force Particiation,Mar-12,0.807062,0.802242,0.761379,0.64148
00,17140,Cincinnati MSA,2012,04,201204,2012-04-01,1076843.0,April,Cincinnati MSA's Labor Force Particiation,Apr-12,0.806869,0.80205,0.761196,0.641326
00,17140,Cincinnati MSA,2012,05,201205,2012-05-01,1076627.0,May,Cincinnati MSA's Labor Force Particiation,May-12,0.806707,0.801889,0.761044,0.641198
00,17140,Cincinnati MSA,2012,06,201206,2012-06-01,1076721.0,June,Cincinnati MSA's Labor Force Particiation,Jun-12,0.806777,0.801959,0.76111,0.641254
00,17140,Cincinnati MSA,2012,07,201207,2012-07-01,1077004.0,July,Cincinnati MSA's Labor Force Particiation,Jul-12,0.806989,0.80217,0.76131,0.641422
00,17140,Cincinnati MSA,2012,08,201208,2012-08-01,1077266.0,August,Cincinnati MSA's Labor Force Particiation,Aug-12,0.807186,0.802365,0.761495,0.641578
00,17140,Cincinnati MSA,2012,09,201209,2012-09-01,1077483.0,September,Cincinnati MSA's Labor Force Particiation,Sep-12,0.807348,0.802527,0.761649,0.641708
00,17140,Cincinnati MSA,2012,10,201210,2012-10-01,1077395.0,October,Cincinnati MSA's Labor Force Particiation,Oct-12,0.807282,0.802461,0.761587,0.641655
00,17140,Cincinnati MSA,2012,11,201211,2012-11-01,1076954.0,November,Cincinnati MSA's Labor Force Particiation,Nov-12,0.806952,0.802133,0.761275,0.641392
00,17140,Cincinnati MSA,2012,12,201212,2012-12-01,1076426.0,December,Cincinnati MSA's Labor Force Particiation,Dec-12,0.806556,0.801739,0.760902,0.641078
00,17140,Cincinnati MSA,2013,01,201301,2013-01-01,1076324.0,January,Cincinnati MSA's Labor Force Particiation,Jan-13,0.818762,0.806544,0.767488,0.644464
00,17140,Cincinnati MSA,2013,02,201302,2013-02-01,1076934.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-13,0.819226,0.807001,0.767923,0.644829
00,17140,Cincinnati MSA,2013,03,201303,2013-03-01,1078201.0,March,Cincinnati MSA's Labor Force Particiation,Mar-13,0.82019,0.807951,0.768826,0.645587
00,17140,Cincinnati MSA,2013,04,201304,2013-04-01,1079856.0,April,Cincinnati MSA's Labor Force Particiation,Apr-13,0.821449,0.809191,0.770006,0.646578
00,17140,Cincinnati MSA,2013,05,201305,2013-05-01,1081307.0,May,Cincinnati MSA's Labor Force Particiation,May-13,0.822553,0.810278,0.771041,0.647447
00,17140,Cincinnati MSA,2013,06,201306,2013-06-01,1082169.0,June,Cincinnati MSA's Labor Force Particiation,Jun-13,0.823209,0.810924,0.771656,0.647963
00,17140,Cincinnati MSA,2013,07,201307,2013-07-01,1082299.0,July,Cincinnati MSA's Labor Force Particiation,Jul-13,0.823308,0.811022,0.771748,0.648041
00,17140,Cincinnati MSA,2013,08,201308,2013-08-01,1081493.0,August,Cincinnati MSA's Labor Force Particiation,Aug-13,0.822694,0.810418,0.771174,0.647559
00,17140,Cincinnati MSA,2013,09,201309,2013-09-01,1079799.0,September,Cincinnati MSA's Labor Force Particiation,Sep-13,0.821406,0.809148,0.769966,0.646544
00,17140,Cincinnati MSA,2013,10,201310,2013-10-01,1077781.0,October,Cincinnati MSA's Labor Force Particiation,Oct-13,0.819871,0.807636,0.768527,0.645336
00,17140,Cincinnati MSA,2013,11,201311,2013-11-01,1075991.0,November,Cincinnati MSA's Labor Force Particiation,Nov-13,0.818509,0.806295,0.76725,0.644264
00,17140,Cincinnati MSA,2013,12,201312,2013-12-01,1074746.0,December,Cincinnati MSA's Labor Force Particiation,Dec-13,0.817562,0.805362,0.766363,0.643519
00,17140,Cincinnati MSA,2014,01,201401,2014-01-01,1074288.0,January,Cincinnati MSA's Labor Force Particiation,Jan-14,0.811897,0.803938,0.759648,0.636035
00,17140,Cincinnati MSA,2014,02,201402,2014-02-01,1074704.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-14,0.812212,0.804249,0.759942,0.636281
00,17140,Cincinnati MSA,2014,03,201403,2014-03-01,1075875.0,March,Cincinnati MSA's Labor Force Particiation,Mar-14,0.813097,0.805126,0.76077,0.636975
00,17140,Cincinnati MSA,2014,04,201404,2014-04-01,1077114.0,April,Cincinnati MSA's Labor Force Particiation,Apr-14,0.814033,0.806053,0.761646,0.637708
00,17140,Cincinnati MSA,2014,05,201405,2014-05-01,1077926.0,May,Cincinnati MSA's Labor Force Particiation,May-14,0.814647,0.806661,0.76222,0.638189
00,17140,Cincinnati MSA,2014,06,201406,2014-06-01,1078230.0,June,Cincinnati MSA's Labor Force Particiation,Jun-14,0.814877,0.806888,0.762435,0.638369
00,17140,Cincinnati MSA,2014,07,201407,2014-07-01,1078165.0,July,Cincinnati MSA's Labor Force Particiation,Jul-14,0.814827,0.806839,0.762389,0.63833
00,17140,Cincinnati MSA,2014,08,201408,2014-08-01,1078119.0,August,Cincinnati MSA's Labor Force Particiation,Aug-14,0.814793,0.806805,0.762357,0.638303
00,17140,Cincinnati MSA,2014,09,201409,2014-09-01,1078102.0,September,Cincinnati MSA's Labor Force Particiation,Sep-14,0.81478,0.806792,0.762345,0.638293
00,17140,Cincinnati MSA,2014,10,201410,2014-10-01,1077984.0,October,Cincinnati MSA's Labor Force Particiation,Oct-14,0.814691,0.806704,0.762261,0.638223
00,17140,Cincinnati MSA,2014,11,201411,2014-11-01,1077581.0,November,Cincinnati MSA's Labor Force Particiation,Nov-14,0.814386,0.806402,0.761976,0.637985
00,17140,Cincinnati MSA,2014,12,201412,2014-12-01,1077170.0,December,Cincinnati MSA's Labor Force Particiation,Dec-14,0.814075,0.806095,0.761686,0.637741
00,17140,Cincinnati MSA,2015,01,201501,2015-01-01,1077021.0,January,Cincinnati MSA's Labor Force Particiation,Jan-15,0.817434,0.802912,0.763466,0.633506
00,17140,Cincinnati MSA,2015,02,201502,2015-02-01,1077492.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-15,0.817792,0.803263,0.7638,0.633783
00,17140,Cincinnati MSA,2015,03,201503,2015-03-01,1078595.0,March,Cincinnati MSA's Labor Force Particiation,Mar-15,0.818629,0.804086,0.764582,0.634432
00,17140,Cincinnati MSA,2015,04,201504,2015-04-01,1079923.0,April,Cincinnati MSA's Labor Force Particiation,Apr-15,0.819637,0.805076,0.765523,0.635213
00,17140,Cincinnati MSA,2015,05,201505,2015-05-01,1080861.0,May,Cincinnati MSA's Labor Force Particiation,May-15,0.820349,0.805775,0.766188,0.635765
00,17140,Cincinnati MSA,2015,06,201506,2015-06-01,1080900.0,June,Cincinnati MSA's Labor Force Particiation,Jun-15,0.820378,0.805804,0.766216,0.635788
00,17140,Cincinnati MSA,2015,07,201507,2015-07-01,1080302.0,July,Cincinnati MSA's Labor Force Particiation,Jul-15,0.819925,0.805358,0.765792,0.635436
00,17140,Cincinnati MSA,2015,08,201508,2015-08-01,1079618.0,August,Cincinnati MSA's Labor Force Particiation,Aug-15,0.819405,0.804848,0.765307,0.635034
00,17140,Cincinnati MSA,2015,09,201509,2015-09-01,1079386.0,September,Cincinnati MSA's Labor Force Particiation,Sep-15,0.819229,0.804675,0.765143,0.634897
00,17140,Cincinnati MSA,2015,10,201510,2015-10-01,1080110.0,October,Cincinnati MSA's Labor Force Particiation,Oct-15,0.819779,0.805215,0.765656,0.635323
00,17140,Cincinnati MSA,2015,11,201511,2015-11-01,1081853.0,November,Cincinnati MSA's Labor Force Particiation,Nov-15,0.821102,0.806514,0.766891,0.636348
00,17140,Cincinnati MSA,2015,12,201512,2015-12-01,1084349.0,December,Cincinnati MSA's Labor Force Particiation,Dec-15,0.822996,0.808375,0.768661,0.637817
00,17140,Cincinnati MSA,2016,01,201601,2016-01-01,1086882.0,January,Cincinnati MSA's Labor Force Particiation,Jan-16,0.816917,0.810775,0.765705,0.636366
00,17140,Cincinnati MSA,2016,02,201602,2016-02-01,1089080.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-16,0.818569,0.812415,0.767254,0.637653
00,17140,Cincinnati MSA,2016,03,201603,2016-03-01,1090786.0,March,Cincinnati MSA's Labor Force Particiation,Mar-16,0.819851,0.813688,0.768456,0.638652
00,17140,Cincinnati MSA,2016,04,201604,2016-04-01,1092167.0,April,Cincinnati MSA's Labor Force Particiation,Apr-16,0.820889,0.814718,0.769428,0.63946
00,17140,Cincinnati MSA,2016,05,201605,2016-05-01,1093414.0,May,Cincinnati MSA's Labor Force Particiation,May-16,0.821826,0.815648,0.770307,0.64019
00,17140,Cincinnati MSA,2016,06,201606,2016-06-01,1094458.0,June,Cincinnati MSA's Labor Force Particiation,Jun-16,0.822611,0.816427,0.771042,0.640802
00,17140,Cincinnati MSA,2016,07,201607,2016-07-01,1095251.0,July,Cincinnati MSA's Labor Force Particiation,Jul-16,0.823207,0.817018,0.771601,0.641266
00,17140,Cincinnati MSA,2016,08,201608,2016-08-01,1096034.0,August,Cincinnati MSA's Labor Force Particiation,Aug-16,0.823796,0.817602,0.772153,0.641724
00,17140,Cincinnati MSA,2016,09,201609,2016-09-01,1097374.0,September,Cincinnati MSA's Labor Force Particiation,Sep-16,0.824803,0.818602,0.773097,0.642509
00,17140,Cincinnati MSA,2016,10,201610,2016-10-01,1099414.0,October,Cincinnati MSA's Labor Force Particiation,Oct-16,0.826336,0.820124,0.774534,0.643703
00,17140,Cincinnati MSA,2016,11,201611,2016-11-01,1101892.0,November,Cincinnati MSA's Labor Force Particiation,Nov-16,0.828199,0.821972,0.77628,0.645154
00,17140,Cincinnati MSA,2016,12,201612,2016-12-01,1104310.0,December,Cincinnati MSA's Labor Force Particiation,Dec-16,0.830016,0.823776,0.777983,0.64657
00,17140,Cincinnati MSA,2017,01,201701,2017-01-01,1106409.0,January,Cincinnati MSA's Labor Force Particiation,Jan-17,0.836843,0.82454,0.775852,0.641034
00,17140,Cincinnati MSA,2017,02,201702,2017-02-01,1108280.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-17,0.838259,0.825935,0.777165,0.642118
00,17140,Cincinnati MSA,2017,03,201703,2017-03-01,1109802.0,March,Cincinnati MSA's Labor Force Particiation,Mar-17,0.83941,0.827069,0.778232,0.643
00,17140,Cincinnati MSA,2017,04,201704,2017-04-01,1111267.0,April,Cincinnati MSA's Labor Force Particiation,Apr-17,0.840518,0.828161,0.779259,0.643849
00,17140,Cincinnati MSA,2017,05,201705,2017-05-01,1112859.0,May,Cincinnati MSA's Labor Force Particiation,May-17,0.841722,0.829347,0.780375,0.644771
00,17140,Cincinnati MSA,2017,06,201706,2017-06-01,1114535.0,June,Cincinnati MSA's Labor Force Particiation,Jun-17,0.84299,0.830596,0.781551,0.645742
00,17140,Cincinnati MSA,2017,07,201707,2017-07-01,1116243.0,July,Cincinnati MSA's Labor Force Particiation,Jul-17,0.844281,0.831869,0.782748,0.646732
00,17140,Cincinnati MSA,2017,08,201708,2017-08-01,1117486.0,August,Cincinnati MSA's Labor Force Particiation,Aug-17,0.845222,0.832795,0.78362,0.647452
00,17140,Cincinnati MSA,2017,09,201709,2017-09-01,1117979.0,September,Cincinnati MSA's Labor Force Particiation,Sep-17,0.845594,0.833163,0.783966,0.647738
00,17140,Cincinnati MSA,2017,10,201710,2017-10-01,1117922.0,October,Cincinnati MSA's Labor Force Particiation,Oct-17,0.845551,0.83312,0.783926,0.647705
00,17140,Cincinnati MSA,2017,11,201711,2017-11-01,1117745.0,November,Cincinnati MSA's Labor Force Particiation,Nov-17,0.845417,0.832988,0.783802,0.647602
00,17140,Cincinnati MSA,2017,12,201712,2017-12-01,1117526.0,December,Cincinnati MSA's Labor Force Particiation,Dec-17,0.845252,0.832825,0.783648,0.647475
00,17140,Cincinnati MSA,2018,01,201801,2018-01-01,1117416.0,January,Cincinnati MSA's Labor Force Particiation,Jan-18,0.824462,0.817489,0.776475,0.643506
00,17140,Cincinnati MSA,2018,02,201802,2018-02-01,1117745.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-18,0.824705,0.817729,0.776704,0.643696
00,17140,Cincinnati MSA,2018,03,201803,2018-03-01,1118449.0,March,Cincinnati MSA's Labor Force Particiation,Mar-18,0.825224,0.818244,0.777193,0.644101
00,17140,Cincinnati MSA,2018,04,201804,2018-04-01,1119137.0,April,Cincinnati MSA's Labor Force Particiation,Apr-18,0.825732,0.818748,0.777671,0.644497
00,17140,Cincinnati MSA,2018,05,201805,2018-05-01,1119551.0,May,Cincinnati MSA's Labor Force Particiation,May-18,0.826037,0.819051,0.777959,0.644736
00,17140,Cincinnati MSA,2018,06,201806,2018-06-01,1119837.0,June,Cincinnati MSA's Labor Force Particiation,Jun-18,0.826248,0.81926,0.778157,0.6449
00,17140,Cincinnati MSA,2018,07,201807,2018-07-01,1120288.0,July,Cincinnati MSA's Labor Force Particiation,Jul-18,0.826581,0.81959,0.778471,0.64516
00,17140,Cincinnati MSA,2018,08,201808,2018-08-01,1121448.0,August,Cincinnati MSA's Labor Force Particiation,Aug-18,0.827437,0.820438,0.779277,0.645828
00,17140,Cincinnati MSA,2018,09,201809,2018-09-01,1123582.0,September,Cincinnati MSA's Labor Force Particiation,Sep-18,0.829011,0.822,0.78076,0.647057
00,17140,Cincinnati MSA,2018,10,201810,2018-10-01,1126424.0,October,Cincinnati MSA's Labor Force Particiation,Oct-18,0.831108,0.824079,0.782735,0.648694
00,17140,Cincinnati MSA,2018,11,201811,2018-11-01,1129550.0,November,Cincinnati MSA's Labor Force Particiation,Nov-18,0.833415,0.826366,0.784907,0.650494
00,17140,Cincinnati MSA,2018,12,201812,2018-12-01,1131892.0,December,Cincinnati MSA's Labor Force Particiation,Dec-18,0.835143,0.828079,0.786534,0.651843
00,17140,Cincinnati MSA,2019,01,201901,2019-01-01,1132653.0,January,Cincinnati MSA's Labor Force Particiation,Jan-19,0.834564,0.826996,0.781474,0.642444
00,17140,Cincinnati MSA,2019,02,201902,2019-02-01,1132028.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-19,0.834103,0.82654,0.781043,0.64209
00,17140,Cincinnati MSA,2019,03,201903,2019-03-01,1131069.0,March,Cincinnati MSA's Labor Force Particiation,Mar-19,0.833397,0.82584,0.780381,0.641546
00,17140,Cincinnati MSA,2019,04,201904,2019-04-01,1130858.0,April,Cincinnati MSA's Labor Force Particiation,Apr-19,0.833241,0.825685,0.780236,0.641426
00,17140,Cincinnati MSA,2019,05,201905,2019-05-01,1131787.0,May,Cincinnati MSA's Labor Force Particiation,May-19,0.833926,0.826364,0.780876,0.641953
00,17140,Cincinnati MSA,2019,06,201906,2019-06-01,1134033.0,June,Cincinnati MSA's Labor Force Particiation,Jun-19,0.835581,0.828004,0.782426,0.643227
00,17140,Cincinnati MSA,2019,07,201907,2019-07-01,1137263.0,July,Cincinnati MSA's Labor Force Particiation,Jul-19,0.837961,0.830362,0.784655,0.645059
00,17140,Cincinnati MSA,2019,08,201908,2019-08-01,1140843.0,August,Cincinnati MSA's Labor Force Particiation,Aug-19,0.840598,0.832976,0.787125,0.64709
00,17140,Cincinnati MSA,2019,09,201909,2019-09-01,1144092.0,September,Cincinnati MSA's Labor Force Particiation,Sep-19,0.842992,0.835348,0.789366,0.648933
00,17140,Cincinnati MSA,2019,10,201910,2019-10-01,1146781.0,October,Cincinnati MSA's Labor Force Particiation,Oct-19,0.844974,0.837312,0.791222,0.650458
00,17140,Cincinnati MSA,2019,11,201911,2019-11-01,1149318.0,November,Cincinnati MSA's Labor Force Particiation,Nov-19,0.846843,0.839164,0.792972,0.651897
00,17140,Cincinnati MSA,2019,12,201912,2019-12-01,1152269.0,December,Cincinnati MSA's Labor Force Particiation,Dec-19,0.849017,0.841319,0.795008,0.653571
00,17140,Cincinnati MSA,2020,01,202001,2020-01-01,1155807.0,January,Cincinnati MSA's Labor Force Particiation,Jan-20,0.830926,0.827222,0.788286,0.643013
00,17140,Cincinnati MSA,2020,02,202002,2020-02-01,1159485.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-20,0.833571,0.829854,0.790794,0.645059
00,17140,Cincinnati MSA,2020,03,202003,2020-03-01,1139023.0,March,Cincinnati MSA's Labor Force Particiation,Mar-20,0.81886,0.815209,0.776838,0.633676
00,17140,Cincinnati MSA,2020,04,202004,2020-04-01,1070593.0,April,Cincinnati MSA's Labor Force Particiation,Apr-20,0.769665,0.766233,0.730168,0.595606
00,17140,Cincinnati MSA,2020,05,202005,2020-05-01,1088270.0,May,Cincinnati MSA's Labor Force Particiation,May-20,0.782373,0.778885,0.742224,0.60544
00,17140,Cincinnati MSA,2020,06,202006,2020-06-01,1092793.0,June,Cincinnati MSA's Labor Force Particiation,Jun-20,0.785625,0.782122,0.745309,0.607957
00,17140,Cincinnati MSA,2020,07,202007,2020-07-01,1105679.0,July,Cincinnati MSA's Labor Force Particiation,Jul-20,0.794889,0.791345,0.754097,0.615125
00,17140,Cincinnati MSA,2020,08,202008,2020-08-01,1114812.0,August,Cincinnati MSA's Labor Force Particiation,Aug-20,0.801454,0.797881,0.760326,0.620206
00,17140,Cincinnati MSA,2020,09,202009,2020-09-01,1121035.0,September,Cincinnati MSA's Labor Force Particiation,Sep-20,0.805928,0.802335,0.76457,0.623668
00,17140,Cincinnati MSA,2020,10,202010,2020-10-01,1124924.0,October,Cincinnati MSA's Labor Force Particiation,Oct-20,0.808724,0.805119,0.767223,0.625832
00,17140,Cincinnati MSA,2020,11,202011,2020-11-01,1126788.0,November,Cincinnati MSA's Labor Force Particiation,Nov-20,0.810064,0.806453,0.768494,0.626869
00,17140,Cincinnati MSA,2020,12,202012,2020-12-01,1126909.0,December,Cincinnati MSA's Labor Force Particiation,Dec-20,0.810151,0.806539,0.768576,0.626936
00,17140,Cincinnati MSA,2021,01,202101,2021-01-01,1128892.0,January,Cincinnati MSA's Labor Force Particiation,Jan-21,0.811577,0.807959,0.769929,0.62804
00,17140,Cincinnati MSA,2021,02,202102,2021-02-01,1125793.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-21,0.809349,0.805741,0.767815,0.626316
00,17140,Cincinnati MSA,2021,03,202103,2021-03-01,1123265.0,March,Cincinnati MSA's Labor Force Particiation,Mar-21,0.807531,0.803931,0.766091,0.624909
00,17140,Cincinnati MSA,2021,04,202104,2021-04-01,1121614.0,April,Cincinnati MSA's Labor Force Particiation,Apr-21,0.806344,0.80275,0.764965,0.623991
00,17140,Cincinnati MSA,2021,05,202105,2021-05-01,1120823.0,May,Cincinnati MSA's Labor Force Particiation,May-21,0.805776,0.802184,0.764426,0.623551
00,17140,Cincinnati MSA,2021,06,202106,2021-06-01,1121090.0,June,Cincinnati MSA's Labor Force Particiation,Jun-21,0.805968,0.802375,0.764608,0.623699
00,17140,Cincinnati MSA,2021,07,202107,2021-07-01,1122405.0,July,Cincinnati MSA's Labor Force Particiation,Jul-21,0.806913,0.803316,0.765505,0.624431
00,17140,Cincinnati MSA,2021,08,202108,2021-08-01,1124336.0,August,Cincinnati MSA's Labor Force Particiation,Aug-21,0.808301,0.804698,0.766822,0.625505
00,17140,Cincinnati MSA,2021,09,202109,2021-09-01,1126614.0,September,Cincinnati MSA's Labor Force Particiation,Sep-21,0.809939,0.806328,0.768375,0.626772
00,17140,Cincinnati MSA,2021,10,202110,2021-10-01,1129429.0,October,Cincinnati MSA's Labor Force Particiation,Oct-21,0.811963,0.808343,0.770295,0.628338
00,17140,Cincinnati MSA,2021,11,202111,2021-11-01,1132719.0,November,Cincinnati MSA's Labor Force Particiation,Nov-21,0.814328,0.810698,0.772539,0.630169
00,17140,Cincinnati MSA,2021,12,202112,2021-12-01,1136115.0,December,Cincinnati MSA's Labor Force Particiation,Dec-21,0.816769,0.813128,0.774855,0.632058
00,17140,Cincinnati MSA,2022,01,202201,2022-01-01,1138849.0,January,Cincinnati MSA's Labor Force Particiation,Jan-22,0.816721,0.808986,0.770638,0.627626
00,17140,Cincinnati MSA,2022,02,202202,2022-02-01,1139940.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-22,0.817504,0.809761,0.771376,0.628228
00,17140,Cincinnati MSA,2022,03,202203,2022-03-01,1139211.0,March,Cincinnati MSA's Labor Force Particiation,Mar-22,0.816981,0.809243,0.770883,0.627826
00,17140,Cincinnati MSA,2022,04,202204,2022-04-01,1137537.0,April,Cincinnati MSA's Labor Force Particiation,Apr-22,0.81578,0.808054,0.76975,0.626903
00,17140,Cincinnati MSA,2022,05,202205,2022-05-01,1135994.0,May,Cincinnati MSA's Labor Force Particiation,May-22,0.814674,0.806958,0.768706,0.626053
00,17140,Cincinnati MSA,2022,06,202206,2022-06-01,1135106.0,June,Cincinnati MSA's Labor Force Particiation,Jun-22,0.814037,0.806327,0.768105,0.625564
00,17140,Cincinnati MSA,2022,07,202207,2022-07-01,1135153.0,July,Cincinnati MSA's Labor Force Particiation,Jul-22,0.814071,0.806361,0.768137,0.625589
00,17140,Cincinnati MSA,2022,08,202208,2022-08-01,1136085.0,August,Cincinnati MSA's Labor Force Particiation,Aug-22,0.814739,0.807023,0.768768,0.626103
00,17140,Cincinnati MSA,2022,09,202209,2022-09-01,1137118.0,September,Cincinnati MSA's Labor Force Particiation,Sep-22,0.81548,0.807756,0.769467,0.626672
00,17140,Cincinnati MSA,2022,10,202210,2022-10-01,1137548.0,October,Cincinnati MSA's Labor Force Particiation,Oct-22,0.815788,0.808062,0.769758,0.626909
00,17140,Cincinnati MSA,2022,11,202211,2022-11-01,1137357.0,November,Cincinnati MSA's Labor Force Particiation,Nov-22,0.815651,0.807926,0.769629,0.626804
00,17140,Cincinnati MSA,2022,12,202212,2022-12-01,1137180.0,December,Cincinnati MSA's Labor Force Particiation,Dec-22,0.815524,0.8078,0.769509,0.626707
00,17140,Cincinnati MSA,2023,01,202301,2023-01-01,1140153.0,January,Cincinnati MSA's Labor Force Particiation,Jan-23,0.835,0.825593,0.780914,0.62825
00,17140,Cincinnati MSA,2023,02,202302,2023-02-01,1144228.0,Febraury,Cincinnati MSA's Labor Force Particiation,Feb-23,0.837985,0.828544,0.783705,0.630495
00,17140,Cincinnati MSA,2023,03,202303,2023-03-01,1149058.0,March,Cincinnati MSA's Labor Force Particiation,Mar-23,0.841522,0.832041,0.787014,0.633157
00,17140,Cincinnati MSA,2023,04,202304,2023-04-01,1154304.0,April,Cincinnati MSA's Labor Force Particiation,Apr-23,0.845364,0.83584,0.790607,0.636047
00,17140,Cincinnati MSA,2023,05,202305,2023-05-01,1158310.0,May,Cincinnati MSA's Labor Force Particiation,May-23,0.848298,0.83874,0.793351,0.638255
00,17140,Cincinnati MSA,2023,06,202306,2023-06-01,1158720.0,June,Cincinnati MSA's Labor Force Particiation,Jun-23,0.848598,0.839037,0.793631,0.638481
00,17140,Cincinnati MSA,2023,07,202307,2023-07-01,1158502.0,July,Cincinnati MSA's Labor Force Particiation,Jul-23,0.848438,0.838879,0.793482,0.63836
00,17140,Cincinnati MSA,2023,08,202308,2023-08-01,1158809.0,August,Cincinnati MSA's Labor Force Particiation,Aug-23,0.848663,0.839102,0.793692,0.63853
